eppo_code	virus_name	photo_id	thumb_url	full_url	caption	photographer	photo_page
PSTVD0	Pospiviroid fusituberis	1417	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/220x130/1417.jpg	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/1024x0/1417.jpg	Spindle tubers with deep eyes cv. Russet Burbank (far right healthy).	SA Slack.	https://gd.eppo.int/taxon/PSTVD0/photos
PSTVD0	Pospiviroid fusituberis	1411	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/220x130/1411.jpg	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/1024x0/1411.jpg	Effect of increasing generation of infection on severity of tuber symptoms. Healthy tubers (top row), current season infection (2nd row) tubers 3rd generation infected tubers (3rd row) cvs. Norgold Russet and Russet Burbank.	SA Slack.	https://gd.eppo.int/taxon/PSTVD0/photos
PSTVD0	Pospiviroid fusituberis	1416	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/220x130/1416.jpg	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/1024x0/1416.jpg	Symptoms of PSTVd.	Biologische Bundesanstalt, Braunschweig (DE).	https://gd.eppo.int/taxon/PSTVD0/photos
PSTVD0	Pospiviroid fusituberis	1410	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/220x130/1410.jpg	https://gd.eppo.int/media/data/taxon/P/PSTVD0/pics/1024x0/1410.jpg	Potato spindle tuber viroid (PSTVd): healthy and diseased tubers, cv. Nicola.	Plant Protection Service, Wageningen (NL).	https://gd.eppo.int/taxon/PSTVD0/photos
CSVD00	Pospiviroid impedichrysanthemi	4530	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/220x130/4530.jpg	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/1024x0/4530.jpg	Foliar symptoms	NPPO of the Netherlands	https://gd.eppo.int/taxon/CSVD00/photos
CSVD00	Pospiviroid impedichrysanthemi	481	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/220x130/481.jpg	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/1024x0/481.jpg	Symptoms on flowers of chrysanthemum cv. Gillglow, showing yellow coloration of petals (left) compared with the healthy red bloom (right).	J. Dunez (FR).	https://gd.eppo.int/taxon/CSVD00/photos
CSVD00	Pospiviroid impedichrysanthemi	480	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/220x130/480.jpg	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/1024x0/480.jpg	Infection of chrysanthemum cv. Soleil d'Armor (Sport de Sirocco) showing later stages of symptom development.	J. Dunez (FR).	https://gd.eppo.int/taxon/CSVD00/photos
CSVD00	Pospiviroid impedichrysanthemi	479	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/220x130/479.jpg	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/1024x0/479.jpg	Infection of chrysanthemum cv. Soleil d'Armor showing stunting and earlier blooming of affected plants; healthy plants in middle.	J. Dunez (FR).	https://gd.eppo.int/taxon/CSVD00/photos
CSVD00	Pospiviroid impedichrysanthemi	15976	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/220x130/15976.jpg	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/1024x0/15976.jpg	Leaf symptoms induced by CSVd in chrysanthemum plants (Chrysanthemum x morifolium ‘Bonnie Jean’)	Francesco di Serio (CNR, Italy)	https://gd.eppo.int/taxon/CSVD00/photos
CSVD00	Pospiviroid impedichrysanthemi	478	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/220x130/478.jpg	https://gd.eppo.int/media/data/taxon/C/CSVD00/pics/1024x0/478.jpg	Flower breaking and deformation in chrysanthemum (healthy flower on left).	J. Dunez (FR).	https://gd.eppo.int/taxon/CSVD00/photos
CLVD00	Pospiviroid latenscolumneae	4595	https://gd.eppo.int/media/data/taxon/C/CLVD00/pics/220x130/4595.jpg	https://gd.eppo.int/media/data/taxon/C/CLVD00/pics/1024x0/4595.jpg	Leaf symptoms of CLVd	Defra Crown Copyright	https://gd.eppo.int/taxon/CLVD00/photos
PCFVD0	Pospiviroid parvicapsici	4532	https://gd.eppo.int/media/data/taxon/P/PCFVD0/pics/220x130/4532.jpg	https://gd.eppo.int/media/data/taxon/P/PCFVD0/pics/1024x0/4532.jpg	Symptoms on sweet pepper	NPPO of the Netherlands	https://gd.eppo.int/taxon/PCFVD0/photos
PCFVD0	Pospiviroid parvicapsici	4531	https://gd.eppo.int/media/data/taxon/P/PCFVD0/pics/220x130/4531.jpg	https://gd.eppo.int/media/data/taxon/P/PCFVD0/pics/1024x0/4531.jpg	Symptoms on glasshouse sweet pepper	NPPO of the Netherlands	https://gd.eppo.int/taxon/PCFVD0/photos
PVYNTN	Potato virus Y tuber necrosis strain	17751	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/220x130/17751.jpg	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/1024x0/17751.jpg	External and internal symptoms of potato tuber ringspot disease (Ref SASA 13226+13227)	SASA, UK	https://gd.eppo.int/taxon/PVYNTN/photos
PVYNTN	Potato virus Y tuber necrosis strain	17753	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/220x130/17753.jpg	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/1024x0/17753.jpg	Early external symptoms of potato tuber ringspot disease (Ref SASA 33054)	SASA, UK	https://gd.eppo.int/taxon/PVYNTN/photos
PVYNTN	Potato virus Y tuber necrosis strain	17752	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/220x130/17752.jpg	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/1024x0/17752.jpg	External symptoms of potato tuber ringspot disease (Ref SASA 7643)	SASA, UK	https://gd.eppo.int/taxon/PVYNTN/photos
PVYNTN	Potato virus Y tuber necrosis strain	4029	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/220x130/4029.jpg	https://gd.eppo.int/media/data/taxon/P/PVYNTN/pics/1024x0/4029.jpg	Typical ring spots caused by the NTN PVY variant on potato tuber	Loredana Sigillo	https://gd.eppo.int/taxon/PVYNTN/photos
ALTMV0	Potexvirus alternantherae	8964	https://gd.eppo.int/media/data/taxon/A/ALTMV0/pics/220x130/8964.jpg	https://gd.eppo.int/media/data/taxon/A/ALTMV0/pics/1024x0/8964.jpg	On Crossandra	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/ALTMV0/photos
ALTMV0	Potexvirus alternantherae	8965	https://gd.eppo.int/media/data/taxon/A/ALTMV0/pics/220x130/8965.jpg	https://gd.eppo.int/media/data/taxon/A/ALTMV0/pics/1024x0/8965.jpg	On Crossandra	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/ALTMV0/photos
CSYV00	Potexvirus citriflavivenae	19926	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/19926.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/19926.jpg	Symptoms on leaf associated with CYVCV: leaf deformation and vein clearing.	Félix Morán (IVIA)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	19927	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/19927.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/19927.jpg	Leaf symptoms associated with CYVCV infection in lemon, showing symptomatic and asymptomatic leaves, with leaf deformation and pronounced vein clearing.	Félix Morán (IVIA)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	19928	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/19928.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/19928.jpg	Leaf symptoms associated with CYVCV infection in lemon, showing both symptomatic and asymptomatic leaves, with leaf deformation, vein clearing, and curling.	María Martínez-Solsona (IVIA)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17677	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17677.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17677.jpg	Symptoms on Citrus maxima (Guanximiyou pommelo)	Yan Zhou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17676	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17676.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17676.jpg	Symptoms on Citrus x limon (eureka lemon)	Changyong Zhou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17683	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17683.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17683.jpg	Symptoms on Citrus tangerina (Shatangju tangerine)	Binhai Lou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17684	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17684.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17684.jpg	Symptoms on Citrus tangerina (Shatangju tangerine)	Mengji Cao (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17682	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17682.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17682.jpg	Symptoms on Citrus x aurantium var. unshiu	Yan Zhou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17681	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17681.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17681.jpg	Symptoms on Citrus x limonia var. jambhiri	Yan Zhou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17680	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17680.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17680.jpg	Symptoms on Menniola citrumelo (Citrus x tangelo)	Yan Zhou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17679	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17679.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17679.jpg	Symptoms on Mandarin hybrid (Citrus reticulata)	Yan Zhou (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	17678	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/17678.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/17678.jpg	Symptoms on Mandarin hybrid Daya (Citrus reticulata)	Hongming Chen (Southwest University China)	https://gd.eppo.int/taxon/CSYV00/photos
CSYV00	Potexvirus citriflavivenae	3395	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/220x130/3395.jpg	https://gd.eppo.int/media/data/taxon/C/CSYV00/pics/1024x0/3395.jpg	Vein yellowing symptoms	Melike Yurtmen	https://gd.eppo.int/taxon/CSYV00/photos
HVX000	Potexvirus ecshostae	2204	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/220x130/2204.jpg	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/1024x0/2204.jpg	Hosta Virus X on Hosta cv. 'Sum and Substance'.	Ad Sonnemans	https://gd.eppo.int/taxon/HVX000/photos
HVX000	Potexvirus ecshostae	2243	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/220x130/2243.jpg	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/1024x0/2243.jpg	Hosta virus X on Hosta 'Gold Standard'.	Ad Sonnemans.	https://gd.eppo.int/taxon/HVX000/photos
HVX000	Potexvirus ecshostae	2244	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/220x130/2244.jpg	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/1024x0/2244.jpg	Hosta virus X on Hosta 'Gold Standard'.	Ad Sonnemans	https://gd.eppo.int/taxon/HVX000/photos
HVX000	Potexvirus ecshostae	12083	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/220x130/12083.jpg	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/1024x0/12083.jpg	Symptoms on Hosta 'Golden Spades'	NPPO of the Netherlands	https://gd.eppo.int/taxon/HVX000/photos
HVX000	Potexvirus ecshostae	15180	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/220x130/15180.jpg	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/1024x0/15180.jpg	Hosta with ringspots	Fera-Science Limited	https://gd.eppo.int/taxon/HVX000/photos
HVX000	Potexvirus ecshostae	15181	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/220x130/15181.jpg	https://gd.eppo.int/media/data/taxon/H/HVX000/pics/1024x0/15181.jpg	Hosta with ringspots	Fera-Science Limited	https://gd.eppo.int/taxon/HVX000/photos
SMYEV0	Potexvirus fragariae	1558	https://gd.eppo.int/media/data/taxon/S/SMYEV0/pics/220x130/1558.jpg	https://gd.eppo.int/media/data/taxon/S/SMYEV0/pics/1024x0/1558.jpg	Symptoms of Strawberry mild yellow edge virus in a strawberry plant grown in a pot.	Dr Jelkmann, Biologische Bundesanstalt, Dossenheim (DE).	https://gd.eppo.int/taxon/SMYEV0/photos
HDRSV0	Potexvirus hydrangeae	17009	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17009.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17009.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17010	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17010.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17010.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17011	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17011.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17011.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17015	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17015.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17015.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17008	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17008.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17008.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17013	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17013.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17013.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17012	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17012.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17012.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17016	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17016.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17016.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
HDRSV0	Potexvirus hydrangeae	17014	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/220x130/17014.jpg	https://gd.eppo.int/media/data/taxon/H/HDRSV0/pics/1024x0/17014.jpg	Infected Hydrangea plants showing clear symptoms. Virus presence was confirmed by laboratory analysis (ELISA) (Campania Region - Italy - April 2024)	Dr. Valentino De Rosa	https://gd.eppo.int/taxon/HDRSV0/photos
PAPMV0	Potexvirus papayae	8966	https://gd.eppo.int/media/data/taxon/P/PAPMV0/pics/220x130/8966.jpg	https://gd.eppo.int/media/data/taxon/P/PAPMV0/pics/1024x0/8966.jpg	Papaya mosaic virus	Parthasarathy Seethapathy	https://gd.eppo.int/taxon/PAPMV0/photos
PEPMV0	Potexvirus pepini	3919	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/3919.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/3919.jpg	Typical symptoms on tomato fruit	R. van der Vlugt. Copyright WUR	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	3917	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/3917.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/3917.jpg	Leaf blistering symptoms	R. van der Vlugt. Copyright WUR	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	3916	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/3916.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/3916.jpg	Typical symptoms on tomato fruit	R. van der Vlugt. Copyright WUR	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	3920	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/3920.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/3920.jpg	Bright yellow flecks, a rare but characteristic symptom of a PepMV infection	R. van der Vlugt. Copyright WUR	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	3918	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/3918.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/3918.jpg	Bright yellow flecks, a rare but characteristic symptom of a PepMV infection	R. van der Vlugt. Copyright WUR	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	18210	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/18210.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/18210.jpg	Fruit marbling	NPPO of the Netherlands	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	18209	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/18209.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/18209.jpg	Fruit marbling	NPPO of the Netherlands	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	18211	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/18211.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/18211.jpg	Fruit marbling	NPPO of the Netherlands	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1179	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1179.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1179.jpg	Symptoms of Pepino mosaic virus.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1178	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1178.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1178.jpg	Symptoms of Pepino mosaic virus on tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1177	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1177.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1177.jpg	Symptoms of Pepino mosaic virus on cherry tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1182	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1182.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1182.jpg	Symptoms of Pepino mosaic virus on cherry tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1184	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1184.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1184.jpg	Symptoms of Pepino mosaic virus on cherry tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1180	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1180.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1180.jpg	Symptoms of Pepino mosaic virus on cherry tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1183	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1183.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1183.jpg	Symptoms of Pepino mosaic virus on tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1181	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1181.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1181.jpg	Symptoms of Pepino mosaic virus on cherry tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
PEPMV0	Potexvirus pepini	1176	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/220x130/1176.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMV0/pics/1024x0/1176.jpg	Symptoms of Pepino mosaic virus on cherry tomatoes.	Dr Andrea Minuto, Centro di Saggio, CERSAA, Albenga (IT).	https://gd.eppo.int/taxon/PEPMV0/photos
SPFMV0	Potyvirus batataplumei	17345	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17345.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17345.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17344	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17344.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17344.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17343	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17343.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17343.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17349	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17349.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17349.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17350	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17350.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17350.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17347	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17347.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17347.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17346	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17346.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17346.jpg	Symptoms on leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
SPFMV0	Potyvirus batataplumei	17348	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/220x130/17348.jpg	https://gd.eppo.int/media/data/taxon/S/SPFMV0/pics/1024x0/17348.jpg	Symptoms on leaves. Purple feathery discoloration on the leaves.	National Food Chain Safety Office (NFCSO), Directorate of Plant Protection and Oenology, Department of Plant Health (HU)	https://gd.eppo.int/taxon/SPFMV0/photos
PEPMOV	Potyvirus capsimaculae	4524	https://gd.eppo.int/media/data/taxon/P/PEPMOV/pics/220x130/4524.jpg	https://gd.eppo.int/media/data/taxon/P/PEPMOV/pics/1024x0/4524.jpg	Foliar symptoms	Shikha Sharma (IN)	https://gd.eppo.int/taxon/PEPMOV/photos
WMV000	Potyvirus citrulli	4785	https://gd.eppo.int/media/data/taxon/W/WMV000/pics/220x130/4785.jpg	https://gd.eppo.int/media/data/taxon/W/WMV000/pics/1024x0/4785.jpg	Symptoms on Citrullus lanatus fruit (in Buazo, A Coruña, Spain)	Dorina Pitorac	https://gd.eppo.int/taxon/WMV000/photos
WMV000	Potyvirus citrulli	4786	https://gd.eppo.int/media/data/taxon/W/WMV000/pics/220x130/4786.jpg	https://gd.eppo.int/media/data/taxon/W/WMV000/pics/1024x0/4786.jpg	Symptoms on Citrullus lanatus fruit (in Buazo, A Coruña, Spain)	Dorina Pitorac	https://gd.eppo.int/taxon/WMV000/photos
