Virus Family	Virus Genus	Virus Name	Virus TaxID	Vector Order	Vector Family	Vector Genus	Vector	Vector TaxID	Virus Host	Host TaxID
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Trifolium incarnatum	60916
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Medicago arabica	70936
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Cicer arietinum	3827
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Lathyrus odoratus	3859
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Lens culinaris	3864
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Pisum sativum	3888
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Vicia faba	3906
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Vicia sativa	3908
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Trifolium incarnatum	60916
Solemoviridae	Enamovirus	Pea enation mosaic virus 1	193121	Hemiptera	Aphididae	Neomyzus	Neomyzus circumflexus	384675	Medicago arabica	70936
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Coleoptera	Cerambycidae	Anastrangalia	Anastrangalia sanguinolenta	1143018	Nicotiana rustica	4093
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Coleoptera	Cerambycidae	Anastrangalia	Anastrangalia sanguinolenta	1143018	Nicotiana benthamiana	4100
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Coleoptera	Cerambycidae	Anastrangalia	Anastrangalia sanguinolenta	1143018	Solanum tuberosum	4113
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Hemiptera	Cicadellidae	Agallia	Agallia constricta	1585285	Nicotiana rustica	4093
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Hemiptera	Cicadellidae	Agallia	Agallia constricta	1585285	Nicotiana benthamiana	4100
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Hemiptera	Cicadellidae	Agallia	Agallia constricta	1585285	Solanum tuberosum	4113
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Hemiptera	Cicadellidae	Agallia	Agallia quadripunctata	1655838	Nicotiana rustica	4093
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Hemiptera	Cicadellidae	Agallia	Agallia quadripunctata	1655838	Nicotiana benthamiana	4100
Rhabdoviridae	Alphanucleorhabdovirus	Potato yellow dwarf virus	195060	Hemiptera	Cicadellidae	Agallia	Agallia quadripunctata	1655838	Solanum tuberosum	4113
Geminiviridae	Begomovirus	Tomato leaf curl Taiwan virus	196093	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Caulimoviridae	Badnavirus	Rubus yellow net virus	198310	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Rubus	23216
Tospoviridae	Orthotospovirus	Groundnut bud necrosis virus	198612	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Arachis hypogaea	3818
Tospoviridae	Orthotospovirus	Groundnut bud necrosis virus	198612	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips dorsalis	163899	Arachis hypogaea	3818
Tospoviridae	Orthotospovirus	Groundnut bud necrosis virus	198612	Thysanoptera	Thripidae	Frankliniella	Frankliniella schultzei	407010	Arachis hypogaea	3818
Geminiviridae	Begomovirus	Stachytarpheta leaf curl virus	202568	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Stachytarpheta jamaicensis	634377
Geminiviridae	Begomovirus	Luffa yellow mosaic virus	207240	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Luffa	3669
Geminiviridae	Begomovirus	Luffa yellow mosaic virus	207240	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Luffa acutangula	56866
Dicistroviridae	Cripavirus	Aphid lethal paralysis virus	209529	Hemiptera	Aphididae	Acyrthosiphon	Acyrthosiphon pisum	7029	NA	NA
Rhabdoviridae	Gammanucleorhabdovirus	Maize fine streak virus	209854	Hemiptera	Cicadellidae	Graminella	Graminella nigrifrons	30127	Zea mays	4577
Rhabdoviridae	Gammanucleorhabdovirus	Maize fine streak virus	209854	Hemiptera	Cicadellidae	Graminella	Graminella nigrifrons	30127	Zea mays subsp. mays	381124
Parvoviridae	Ambidensovirus	Myzus persicae densovirus	210016	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	NA	NA
Closteroviridae	Velarivirus	Little cherry virus 1	217686	Hemiptera	Pseudococcidae	Pseudococcus	Pseudococcus maritimus	13234	Prunus avium	42229
Geminiviridae	Begomovirus	Ageratum yellow vein Sri Lanka virus	222079	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Ageratum yellow vein Sri Lanka virus	222079	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ageratum conyzoides	68299
Geminiviridae	Begomovirus	Cotton leaf curl Gezira virus	222459	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Abelmoschus esculentus	455045
Geminiviridae	Begomovirus	Malvastrum yellow vein virus	222475	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malvastrum coromandelianum	108453
Geminiviridae	Begomovirus	Cotton leaf curl Multan virus	223252	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Gossypium hirsutum	3635
Geminiviridae	Begomovirus	Cotton leaf curl Rajasthan virus	223259	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	East African cassava mosaic Cameroon virus	223262	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Manihot esculenta	3983
Geminiviridae	Begomovirus	East African cassava mosaic Malawi virus	223264	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Manihot esculenta	3983
Geminiviridae	Begomovirus	East African cassava mosaic Malawi virus	223264	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	East African cassava mosaic Zanzibar virus	223275	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Manihot esculenta	3983
Geminiviridae	Begomovirus	Macroptilium mosaic Puerto Rico virus	223282	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus lunatus	3884
Geminiviridae	Begomovirus	Macroptilium mosaic Puerto Rico virus	223282	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus vulgaris	3885
Geminiviridae	Begomovirus	Macroptilium mosaic Puerto Rico virus	223282	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Macroptilium lathyroides	260885
Geminiviridae	Begomovirus	Macroptilium yellow mosaic Florida virus	223284	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Glycine max	3847
Geminiviridae	Begomovirus	Macroptilium yellow mosaic Florida virus	223284	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus lunatus	3884
Geminiviridae	Begomovirus	Macroptilium yellow mosaic Florida virus	223284	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus vulgaris	3885
Geminiviridae	Begomovirus	Macroptilium yellow mosaic Florida virus	223284	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malva parviflora	145753
Geminiviridae	Begomovirus	Macroptilium yellow mosaic Florida virus	223284	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Macroptilium lathyroides	260885
Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus	223313	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Phaseolus vulgaris	3885
Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus	223313	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus	223313	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana tabacum	4097
Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus	223313	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus	223313	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida rhombifolia	108377
Geminiviridae	Begomovirus	Sida golden mosaic Costa Rica virus	223313	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malva parviflora	145753
Geminiviridae	Begomovirus	Sida golden mosaic Florida virus	223314	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Sida golden yellow vein virus	223317	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Sida yellow vein virus	223321	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Sida yellow vein virus	223321	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Sida yellow vein virus	223321	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida rhombifolia	108377
Geminiviridae	Begomovirus	Squash leaf curl China virus	223323	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Benincasa hispida	102211
Geminiviridae	Begomovirus	Tomato leaf curl New Delhi virus	223347	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Tombusviridae	Luteovirus	Barley yellow dwarf virus GAV	224578	Hemiptera	Aphididae	Sitobion	Sitobion avenae	44664	Avena sativa	4498
Geminiviridae	Begomovirus	Sweet potato leaf curl Georgia virus	225752	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ipomoea batatas	4120
Closteroviridae	Crinivirus	Strawberry pallidosis-associated virus	227507	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Fragaria x ananassa	3747
Geminiviridae	Curtovirus	Beet mild curly top virus	228579	Hemiptera	Cicadellidae	Neoaliturus	Neoaliturus tenellus	102981	NA	NA
Solemoviridae	Polerovirus	Cereal yellow dwarf virus RPS	228582	Hemiptera	Aphididae	Rhopalosiphum	Rhopalosiphum padi	40932	Triticum aestivum	4565
Geminiviridae	Begomovirus	Sida micrantha mosaic virus	228897	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Sida micrantha mosaic virus	228897	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Sida micrantha mosaic virus	228897	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sidastrum micranthum	932019
Geminiviridae	Begomovirus	Papaya leaf curl China virus	229634	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ageratum conyzoides	68299
Betaflexiviridae	Carlavirus	Melon yellowing-associated virus	255255	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Cucumis melo	3656
Geminiviridae	Begomovirus	Tomato yellow leaf curl Mali virus	260377	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Nanoviridae	Babuvirus	Cardamom bushy dwarf virus	262588	Hemiptera	Aphididae	Micromyzus	Micromyzus kalimpongensis	1620371	Elettaria cardamomum	105181
Nanoviridae	Babuvirus	Cardamom bushy dwarf virus	262588	Hemiptera	Aphididae	Micromyzus	Micromyzus kalimpongensis	1620371	Amomum subulatum	1008370
Geminiviridae	Begomovirus	Tomato yellow leaf curl Kanchanaburi virus	266799	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum melongena	4111
Geminiviridae	Begomovirus	Euphorbia leaf curl virus	270117	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Euphorbia pulcherrima	37495
Rhabdoviridae	Alphanucleorhabdovirus	Maize mosaic nucleorhabdovirus	279896	Hemiptera	Delphacidae	Peregrinus	Peregrinus maidis	222432	Setaria	4554
Rhabdoviridae	Alphanucleorhabdovirus	Maize mosaic nucleorhabdovirus	279896	Hemiptera	Delphacidae	Peregrinus	Peregrinus maidis	222432	Sorghum bicolor	4558
Rhabdoviridae	Alphanucleorhabdovirus	Maize mosaic nucleorhabdovirus	279896	Hemiptera	Delphacidae	Peregrinus	Peregrinus maidis	222432	Zea mays	4577
Rhabdoviridae	Alphanucleorhabdovirus	Maize mosaic nucleorhabdovirus	279896	Hemiptera	Delphacidae	Peregrinus	Peregrinus maidis	222432	Rottboellia	300124
Nanoviridae	Nanovirus	Faba bean necrotic stunt virus	283824	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Vicia faba	3906
Tymoviridae	Maculavirus	Bombyx mori Macula-like virus	288456	Lepidoptera	Bombycidae	Bombyx	Bombyx mori	7091	NA	NA
Geminiviridae	Begomovirus	Malvastrum yellow vein Yunnan virus	290030	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malvastrum coromandelianum	108453
Geminiviridae	Begomovirus	Pepper yellow leaf curl Indonesia virus	292477	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Capsicum annuum	4072
Geminiviridae	Begomovirus	Pepper yellow leaf curl Indonesia virus	292477	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Geminiviridae	Begomovirus	Lindernia anagallis yellow vein virus	300411	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Scrophulariaceae	4149
Geminiviridae	Begomovirus	Lindernia anagallis yellow vein virus	300411	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Orobanchaceae	91896
Geminiviridae	Begomovirus	Lindernia anagallis yellow vein virus	300411	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Plantaginaceae	156152
Geminiviridae	Begomovirus	Lindernia anagallis yellow vein virus	300411	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Lindernia procumbens	929486
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Solanum lycopersicum	4081
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Frankliniella	Frankliniella occidentalis	133901	Chenopodium quinoa	63459
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Solanum lycopersicum	4081
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Thrips	Thrips tabaci	161014	Chenopodium quinoa	63459
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Microcephalothrips	Microcephalothrips abdominalis	407288	Solanum lycopersicum	4081
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Microcephalothrips	Microcephalothrips abdominalis	407288	Nicotiana benthamiana	4100
Tospoviridae	Orthotospovirus	Tomato yellow ring virus	304859	Thysanoptera	Thripidae	Microcephalothrips	Microcephalothrips abdominalis	407288	Chenopodium quinoa	63459
Baculoviridae	Alphabaculovirus	Autographa californica multiple nucleopolyhedrovirus	307456	Lepidoptera	Noctuidae	Spodoptera	Spodoptera frugiperda	7108	NA	NA
Tospoviridae	Orthotospovirus	Calla lily chlorotic spot virus	309542	Thysanoptera	Thripidae	Thrips	Thrips palmi	161013	Lactuca sativa var. angustana	1049370
Geminiviridae	Begomovirus	Senecio yellow mosaic virus	310103	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Senecio scandens	189247
Solemoviridae	Polerovirus	Cotton leafroll dwarf virus	312295	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Gossypium hirsutum	3635
Geminiviridae	Begomovirus	Ludwigia yellow vein virus	325111	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ludwigia hyssopifolia	155013
Geminiviridae	Begomovirus	Clerodendron yellow mosaic virus	326811	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Clerodendrum	13432
Closteroviridae	Closterovirus	Raspberry leaf mottle virus	326941	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Rubus idaeus	32247
Geminiviridae	Begomovirus	Malvastrum leaf curl virus	329290	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Malvastrum coromandelianum	108453
Geminiviridae	Begomovirus	Begomovirus agerainvolutionis	333293	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Corchorus yellow vein virus	333361	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	NA	NA
Geminiviridae	Begomovirus	Dolichos yellow mosaic virus	333968	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Lablab purpureus	35936
Geminiviridae	Begomovirus	Sida leaf curl virus	337823	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Sida leaf curl virus	337823	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida cordifolia	108362
Geminiviridae	Begomovirus	Begomovirus alternantherae	337826	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Ludwigia hyssopifolia	155013
Tospoviridae	Orthotospovirus	Groundnut yellow spot virus	345030	Thysanoptera	Thripidae	Scirtothrips	Scirtothrips dorsalis	163899	NA	NA
Rhabdoviridae	Alphanucleorhabdovirus	maize Iranian mosaic virus	348823	Hemiptera	Delphacidae	Laodelphax	Laodelphax striatellus	195883	Zea mays	4577
Geminiviridae	Begomovirus	Boerhavia yellow spot virus	361697	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Boerhavia coccinea	122400
Geminiviridae	Begomovirus	Desmodium leaf distortion virus	361731	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Desmodium glabrum	1833945
Geminiviridae	Begomovirus	Vernonia yellow vein virus	367061	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Cyanthillium cinereum	211151
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Vigna unguiculata	3917
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Nicotiana rustica	4093
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Nicotiana tabacum	4097
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Nicotiana benthamiana	4100
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Rubus occidentalis	75079
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Beta vulgaris	161934
Secoviridae	Sadwavirus	Black raspberry necrosis virus	367301	Hemiptera	Aphididae	Amphorophora	Amphorophora agathonica	527518	Nicotiana occidentalis	200313
Geminiviridae	Begomovirus	Sida mosaic Sinaloa virus	367850	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida	108335
Geminiviridae	Begomovirus	Sida mosaic Sinaloa virus	367850	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Sida rhombifolia	108377
Partitiviridae	Deltapartitivirus	Pepper cryptic virus 1	369643	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Capsicum annuum	4072
Potyviridae	Potyvirus	Henbane mosaic virus	369762	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Nicotiana tabacum	4097
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Capsicum annuum	4072
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum lycopersicum	4081
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana tabacum	4097
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana benthamiana	4100
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum melongena	4111
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Solanum tuberosum	4113
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Bemisia	Bemisia tabaci	7038	Nicotiana glutinosa	35889
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Capsicum annuum	4072
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Solanum lycopersicum	4081
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Nicotiana tabacum	4097
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Nicotiana benthamiana	4100
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Solanum melongena	4111
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Solanum tuberosum	4113
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes vaporariorum	88556	Nicotiana glutinosa	35889
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes abutilonea	176123	Capsicum annuum	4072
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes abutilonea	176123	Solanum lycopersicum	4081
Secoviridae	Torradovirus	Tomato torrado virus	370833	Hemiptera	Aleyrodidae	Trialeurodes	Trialeurodes abutilonea	176123	Nicotiana tabacum	4097
